中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,36 ms,84 Mbps,10752 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,102 ms,380 Mbps,48640 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,37 ms,79 Mbps,10137 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,91 ms,300 Mbps,38502 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f1,US,Los Angeles,隧道,18 ms,77 Mbps,9970 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,45 ms,510 Mbps,65331 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,93 ms,364 Mbps,46592 kB/s
8.222.128.32,443,8.222.128.32,SG,Singapore,中转,229 ms,15 Mbps,2016 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::c:35c,US,Los Angeles,隧道,45 ms,63 Mbps,8085 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,960 Mbps,122880 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,25 ms,585 Mbps,74956 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1128 Mbps,144384 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,26 ms,486 Mbps,62259 kB/s
103.137.63.3,443,61.224.67.36,TW,,隧道,142 ms,124 Mbps,15974 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,17 ms,360 Mbps,46080 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,86 ms,296 Mbps,37888 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,54 ms,612 Mbps,78336 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,44 ms,1176 Mbps,150528 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,57 ms,140 Mbps,18022 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,147 ms,122 Mbps,15667 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,369 Mbps,47308 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,125 Mbps,16076 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,140 ms,29 Mbps,3810 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,443 Mbps,56729 kB/s
