中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,304 Mbps,39014 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,67 ms,300 Mbps,38400 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,548 Mbps,70246 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,330 Mbps,42291 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,412 Mbps,52838 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,312 Mbps,40038 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,332 Mbps,42598 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,331 Mbps,42393 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,376 Mbps,48230 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,272 Mbps,34816 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,223 Mbps,28569 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,213 Mbps,27340 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,644 Mbps,82534 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,107 ms,741 Mbps,94924 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,66 ms,308 Mbps,39526 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,97 ms,45 Mbps,5853 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,268 Mbps,34304 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,7 Mbps,952 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,68 ms,51 Mbps,6583 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,90 ms,341 Mbps,43724 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,53 ms,725 Mbps,92876 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,145 ms,215 Mbps,27545 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,224 Mbps,28672 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,144 ms,41 Mbps,5359 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,76 ms,48 Mbps,6171 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,45 Mbps,5772 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,229 Mbps,29388 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,257 Mbps,32972 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,64 Mbps,8254 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,100 ms,153 Mbps,19660 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,67 ms,44 Mbps,5704 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,242 Mbps,31027 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,108 ms,335 Mbps,42905 kB/s
129.146.175.160,443,129.146.175.160,US,Los Angeles,中转,67 ms,169 Mbps,21708 kB/s
152.70.119.237,443,2a09:bac5:6444:1250::1d3:6f,US,San Jose,隧道,76 ms,46 Mbps,5918 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,66 ms,320 Mbps,40960 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,101 ms,72 Mbps,9295 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,93 ms,48 Mbps,6212 kB/s
130.61.83.37,443,130.61.83.37,DE,Frankfurt,中转,88 ms,220 Mbps,28262 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,83 ms,48 Mbps,6224 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,93 ms,37 Mbps,4819 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,100 ms,47 Mbps,6053 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,128 ms,42 Mbps,5416 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,89 ms,50 Mbps,6411 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,89 ms,235 Mbps,30105 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,69 ms,538 Mbps,68915 kB/s
207.127.94.174,443,207.127.94.174,SE,Oslo,中转,98 ms,48 Mbps,6219 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,111 Mbps,14233 kB/s
64.110.103.69,443,64.110.103.69,37 Mbps,4743 kB/s
64.110.103.69,,,隧道,0 ms,null Mbps,null kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,219 ms,36 Mbps,4685 kB/s
144.22.252.124,443,144.22.252.124,BR,S
