中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,23 ms,808 Mbps,103424 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,385 Mbps,49356 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,8 Mbps,1058 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1480 Mbps,189440 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::1bd:fe,US,Los Angeles,隧道,18 ms,106 Mbps,13619 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,126 ms,183 Mbps,23449 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,40 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,1824 Mbps,233472 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,83 ms,63 Mbps,8069 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,45 ms,750 Mbps,96051 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,110 Mbps,14131 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,10 ms,406 Mbps,52019 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,69 ms,20 Mbps,2578 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,63 ms,300 Mbps,38400 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,480 Mbps,61542 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,57 Mbps,7350 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,261 ms,597 Mbps,76492 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,61 ms,70 Mbps,9079 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,63 ms,519 Mbps,66457 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,41 ms,896 Mbps,114688 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,88 ms,7 Mbps,948 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,141 ms,145 Mbps,18636 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,170 ms,87 Mbps,11161 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,72 ms,290 Mbps,37171 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,155 ms,43 Mbps,5551 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,157 ms,113 Mbps,14540 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,50 Mbps,6440 kB/s
204.110.220.3,443,204.110.220.234,US,,隧道,36 ms,449 Mbps,57548 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,172 ms,3 Mbps,415 kB/s
