中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,287 Mbps,36761 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,633 Mbps,81100 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,80 ms,402 Mbps,51507 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,50 ms,436 Mbps,55910 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,411 Mbps,52633 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,54 ms,391 Mbps,50073 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,354 Mbps,45363 kB/s
193.122.197.111,443,193.122.197.111,297 Mbps,38092 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,367 Mbps,47001 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,106 ms,201 Mbps,25804 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,48 Mbps,6248 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,50 Mbps,6454 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,34 Mbps,4477 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,96 ms,624 Mbps,79872 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,64 ms,186 Mbps,23859 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,168 Mbps,21504 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,184 Mbps,23654 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,57 ms,31 Mbps,4071 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,204 Mbps,26112 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,19 ms,34 Mbps,4433 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,172 Mbps,22118 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,373 Mbps,47820 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,413 Mbps,52940 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,370 Mbps,47411 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,113 Mbps,14540 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,16 ms,400 Mbps,51200 kB/s
138.2.182.169,443,98.98.156.14,AE,Frankfurt,隧道,106 ms,108 Mbps,13824 kB/s
130.162.252.37,443,23.236.112.222,AE,Frankfurt,隧道,109 ms,108 Mbps,13926 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,188 Mbps,24064 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,109 ms,80 Mbps,10342 kB/s
8.219.111.175,443,8.219.111.175,,colo.txt:Singapore,中转,0 ms,77 Mbps,9932 kB/s
141.147.44.223,443,2606:f240:f00:2be4:0:77f7:e7c3:f26f,US,Frankfurt,隧道,108 ms,196 Mbps,25088 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,191 ms,39 Mbps,5118 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,144 ms,44 Mbps,5685 kB/s
141.147.60.120,443,2a0b:21c0:1007:c8:0:7229:9abb:84b7,DE,Frankfurt,隧道,108 ms,199 Mbps,25497 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,270 Mbps,34611 kB/s
138.2.128.139,443,98.98.166.170,AE,Frankfurt,隧道,108 ms,174 Mbps,22323 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,35 Mbps,4550 kB/s
